time,x,y,talk
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
477,542,500,"T: And then where they all meet up- where these bubbles of air meet up, that's where that low pressure center comes in. "
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
478,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
479,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
480,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
481,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
482,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
483,542,500,#N/A
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
484,542,500,T: The high pressure is going to be this big bubble of cold air at the very highest point of it as far as pressure goes. 
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
485,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
486,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
487,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,542,500,#N/A
488,541,500,#N/A
488,541,500,#N/A
488,541,500,#N/A
488,541,500,#N/A
488,540,500,#N/A
488,540,500,#N/A
488,540,500,#N/A
488,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,540,500,#N/A
489,539,500,#N/A
489,539,500,#N/A
489,538,500,#N/A
489,538,500,#N/A
489,538,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
489,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
490,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
491,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
492,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
493,537,500,#N/A
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
494,537,500,"T: It's not gonna ever have a front because it occurs in like the middle of the air mass, okay? "
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
495,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
496,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
497,537,500,#N/A
498,537,500,#N/A
498,537,500,#N/A
498,537,500,#N/A
498,537,500,#N/A
498,537,500,#N/A
498,537,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
498,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
499,538,500,#N/A
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
500,538,500,SN: Okay.
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
501,538,500,T: Get it?
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
502,538,500,SN: Yeah.
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
503,538,500,T: Ooh. Yes?
504,538,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,539,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,538,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,538,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,537,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,537,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,537,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,537,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,537,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
504,537,500,SN: So then basically a tornado would be caused because of low pressure in the (inaudible)?
505,536,500,#N/A
505,536,500,#N/A
505,536,500,#N/A
505,535,500,#N/A
505,535,500,#N/A
505,534,500,#N/A
505,534,500,#N/A
505,534,500,#N/A
505,533,500,#N/A
505,533,500,#N/A
505,533,500,#N/A
505,533,500,#N/A
505,533,500,#N/A
505,532,500,#N/A
505,532,500,#N/A
505,532,500,#N/A
505,532,500,#N/A
505,532,500,#N/A
505,531,500,#N/A
505,531,500,#N/A
505,531,500,#N/A
505,531,500,#N/A
505,530,500,#N/A
505,530,500,#N/A
505,530,500,#N/A
505,530,500,#N/A
505,530,500,#N/A
505,530,500,#N/A
505,530,500,#N/A
505,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,529,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,528,500,#N/A
506,527,500,#N/A
506,527,500,#N/A
506,527,500,#N/A
506,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
507,527,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,526,500,#N/A
508,526,500,#N/A
508,526,500,#N/A
508,526,500,#N/A
508,526,500,#N/A
508,526,500,#N/A
508,526,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,527,500,#N/A
508,528,500,#N/A
508,528,500,#N/A
508,528,500,#N/A
508,528,500,#N/A
